"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x321018163","x1206246025142382599",2019-12-15 16:13:58,"Charl0ttePerry","@TraffordCouncil can’t reach half the bins in our bin store Cos of how they’ve been put back after collection 😡 now the whole thing is a mess of rubbish","Twitter for iPhone",152,,"x63794948","TraffordCouncil",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x63794948","TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Charl0ttePerry/status/1206246025142382599","Charlotte","Manchester, England","one day your life is going to flash before your eyes. make it worth watching",,FALSE,107,241,0,2634,328,2011-06-20 22:07:06,FALSE,,,,,"http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/919535857853493248/gZo2AqmM_normal.jpg"
"x4924181188","x1206181765674606594",2019-12-15 11:58:37,"SCT_Stretford","WE DID IT!🥳Huge congratulations to our talented, enthusiastic cast for their outstanding performances in Seussical Jnr. These were the first community shows at @StretfordPHall since 1977! Big thanks to our funders @TraffordCouncil, @THT_Homes &amp; @CarFinance247. More photos soon.. https://t.co/wv8jJsho5J","Twitter Web App",283,,,,FALSE,FALSE,24,5,,,,,,,,"http://pbs.twimg.com/media/EL03568X0AMabvD.jpg","https://t.co/wv8jJsho5J","https://twitter.com/SCT_Stretford/status/1206181765674606594/photo/1","photo","http://pbs.twimg.com/media/EL03568X0AMabvD.jpg","https://t.co/wv8jJsho5J","https://twitter.com/SCT_Stretford/status/1206181765674606594/photo/1",,"x2377192013 x63794948 x476779629 x232188177","StretfordPHall TraffordCouncil THT_Homes CarFinance247","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SCT_Stretford/status/1206181765674606594","Stretford Children's Theatre","Stretford, Manchester, UK","Stretford Children’s Theatre provides affordable quality drama experiences for local children and young people, aged 4-16.","https://t.co/KfwYTlWCoV",FALSE,143,153,1,122,67,2016-02-17 15:05:58,FALSE,"https://t.co/KfwYTlWCoV","http://stretfordchildrenstheatre.org.uk",,"https://pbs.twimg.com/profile_banners/4924181188/1576412833","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/700080321803452416/DuDwQUgk_normal.jpg"
"x39741197","x1206146655235514369",2019-12-15 09:39:06,"sarahburns88","@TraffordCollege Job Alert: Seeking local #Lecturer in Electrical Installation immediately, very competitive salary. Click below to apply:

https://t.co/9dclss75Mn

@TraffordCouncil @TraffordPagesUK @altrinchamtoday @GMPstretford @stock_college @StockportMBC","Twitter for iPhone",258,,"x275046297","TraffordCollege",FALSE,FALSE,1,2,,,"Lecturer",,"traffordcollege.octo-firstclass.co.uk/Candidates/app…","https://t.co/9dclss75Mn","https://traffordcollege.octo-firstclass.co.uk/Candidates/applicationform/advert/90795?rmId=851&src=2&aisid=12",,,,,,,,,"x275046297 x63794948 x709398721805549568 x2438499182 x196961765 x42882462 x19469719","TraffordCollege TraffordCouncil TraffordPagesUK altrinchamtoday GMPstretford stock_college StockportMBC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/74790dfe0c08c72f.json","Sale","Sale, England","city","United Kingdom","GB","NA NA","NA NA","-2.3798084 -2.2737406 -2.2737406 -2.3798084 53.358611 53.358611 53.4417876 53.4417876","https://twitter.com/sarahburns88/status/1206146655235514369","Sarah Burns","Manchester, England","Nutrition & Lifestyle Coach, Human Resources Business Partner, Rugby Player (Sale1861)",,FALSE,327,441,7,732,1201,2009-05-13 12:38:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/39741197/1539720360","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1197604937376681991/4pShY6di_normal.jpg"
"x1533368226","x1206018353699131392",2019-12-15 01:09:16,"SaleRotaryClub","Santa 🎅 Is on his way to the lovely Children @EveryoneCanUK arriving next Wednesday &amp; Thursday evenings ⭐️
@saletown @TraffordCouncil @TraffordVetsUK @OldHallPubAlty @LocalTrades1 @Altrinchamduck https://t.co/2NfXAuy2IG","Twitter Web App",199,,,,FALSE,FALSE,7,3,,,,,,,,"http://pbs.twimg.com/media/ELyjTC3XYAETEdW.jpg","https://t.co/2NfXAuy2IG","https://twitter.com/SaleRotaryClub/status/1206018353699131392/photo/1","photo","http://pbs.twimg.com/media/ELyjTC3XYAETEdW.jpg","https://t.co/2NfXAuy2IG","https://twitter.com/SaleRotaryClub/status/1206018353699131392/photo/1",,"x303715616 x3066226797 x63794948 x908364393603268608 x712242066592550913 x526485577 x2749393341","EveryoneCanUK SaleTown TraffordCouncil TraffordVetsUK OldHallPubAlty LocalTrades1 Altrinchamduck","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SaleRotaryClub/status/1206018353699131392","Sale Rotary Club","Sale, Cheshire, UK","Rotary District 1285. Meeting at the Belmore Hotel, Brooklands Road, Sale, M33 3QN Tuesdays 7:15.
Club Tel 0161 433 9895
Follow on  INSTAGRAM & FACEBOOK",,FALSE,1104,2661,10,3218,3678,2013-06-20 09:18:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/1533368226/1568103391","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1134126703167574016/Biw-J2uq_normal.jpg"
"x1533368226","x1205825836110225409",2019-12-14 12:24:17,"SaleRotaryClub","Congratulations new Assistant Governor Rotary District 1285 PP Rob Chilton PHF 👋
@RotaryGBI @rotarynw @Rotary  @SaleTown @Wythenshawerep  @OldHallPubAlty @TraffordCouncil @cheshirelife @WigToday @MENnewsdesk https://t.co/fLNkKHLx4B","Twitter Web App",207,,,,FALSE,FALSE,7,3,,,,,,,,"http://pbs.twimg.com/media/ELv0NFPWkAAI0p4.jpg","https://t.co/fLNkKHLx4B","https://twitter.com/SaleRotaryClub/status/1205825836110225409/photo/1","photo","http://pbs.twimg.com/media/ELv0NFPWkAAI0p4.jpg","https://t.co/fLNkKHLx4B","https://twitter.com/SaleRotaryClub/status/1205825836110225409/photo/1",,"x134816164 x563806610 x4432431 x3066226797 x223990876 x712242066592550913 x63794948 x61738192 x22919959 x20678866","RotaryGBI RotaryNW Rotary SaleTown Wythenshawerep OldHallPubAlty TraffordCouncil cheshirelife WigToday MENnewsdesk","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SaleRotaryClub/status/1205825836110225409","Sale Rotary Club","Sale, Cheshire, UK","Rotary District 1285. Meeting at the Belmore Hotel, Brooklands Road, Sale, M33 3QN Tuesdays 7:15.
Club Tel 0161 433 9895
Follow on  INSTAGRAM & FACEBOOK",,FALSE,1104,2661,10,3218,3678,2013-06-20 09:18:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/1533368226/1568103391","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1134126703167574016/Biw-J2uq_normal.jpg"
"x965534306385956865","x1205946375495700480",2019-12-14 20:23:15,"mufcfoodbank","If you'd be kind enough to retweet the above it'd be appreciated
@TraffordCouncil @AnneDuffield1 @barneyrednews @UWSmag @terrychristian @justinmoorhouse @steveevets26 @MickFerry
@KateGreenSU @ManUtdMEN
@antonycotton @juanmata8 @CommonGoalOrg","Twitter for Android",241,"x1205946050563002370","x965534306385956865","mufcfoodbank",FALSE,FALSE,2,1,,,,,,,,,,,,,,,,"x63794948 x20311715 x225823364 x2552054652 x18063173 x17685555 x2510584402 x23705701 x105838665 x57299064 x19986985 x140750163 x892497910805520384","TraffordCouncil AnneDuffield1 barneyrednews UWSmag terrychristian justinmoorhouse steveevets26 MickFerry KateGreenSU ManUtdMEN antonycotton juanmata8 CommonGoalOrg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mufcfoodbank/status/1205946375495700480","MUFC Fans' Foodbank","Manchester, England","MUFC fans collecting donations for local foodbanks  Our Match Day Donation point: 18 Sir Matt Busby Way -  Powered by @MU_ST","https://t.co/v7niAvaM1Q",FALSE,993,2717,7,275,105,2018-02-19 10:31:32,FALSE,"https://t.co/v7niAvaM1Q","http://www.mufcfoodbank.info",,"https://pbs.twimg.com/profile_banners/965534306385956865/1520449828",,"http://pbs.twimg.com/profile_images/965541390217302016/kvVbrOHV_normal.jpg"
"x965534306385956865","x1205116530591182854",2019-12-12 13:25:45,"mufcfoodbank","If you'd be kind enough to retweet the above it'd be appreciated
@TraffordCouncil
 
@AnneDuffield1
 
@barneyrednews
 
@UWSmag
 
@terrychristian
 
@justinmoorhouse
 
@steveevets26
 
@MickFerry

@KateGreenSU
 
@ManUtdMEN

@antonycotton
 
@juanmata8
 
@CommonGoalOrg","Twitter Web App",263,"x1205116371413155840","x965534306385956865","mufcfoodbank",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x63794948 x20311715 x225823364 x2552054652 x18063173 x17685555 x2510584402 x23705701 x105838665 x57299064 x19986985 x140750163 x892497910805520384","TraffordCouncil AnneDuffield1 barneyrednews UWSmag terrychristian justinmoorhouse steveevets26 MickFerry KateGreenSU ManUtdMEN antonycotton juanmata8 CommonGoalOrg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mufcfoodbank/status/1205116530591182854","MUFC Fans' Foodbank","Manchester, England","MUFC fans collecting donations for local foodbanks  Our Match Day Donation point: 18 Sir Matt Busby Way -  Powered by @MU_ST","https://t.co/v7niAvaM1Q",FALSE,993,2717,7,275,105,2018-02-19 10:31:32,FALSE,"https://t.co/v7niAvaM1Q","http://www.mufcfoodbank.info",,"https://pbs.twimg.com/profile_banners/965534306385956865/1520449828",,"http://pbs.twimg.com/profile_images/965541390217302016/kvVbrOHV_normal.jpg"
"x3394509993","x1204739887817220096",2019-12-11 12:29:06,"OwainAlty","@ActivAutoFilter @TraffordCouncil Phone the elections office, it's possible to be issued a replacement: https://t.co/ymQP1i5b3c","TweetDeck",93,"x1204737279090143232","x963026107917373441","ActivAutoFilter",FALSE,FALSE,0,0,,,,,"trafford.gov.uk/residents/cont…","https://t.co/ymQP1i5b3c","https://www.trafford.gov.uk/residents/contacts/secure/Elections-team.aspx",,,,,,,,,"x963026107917373441 x63794948","ActivAutoFilter TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OwainAlty/status/1204739887817220096","Owain Sutton","Altrincham","Green Party activist. Personal account, own views, etc. He/him. ""Slightly sinister beardy guy"", according to Manc terfs.",,FALSE,2740,4975,71,97117,23316,2015-07-29 21:18:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976930565411823616/zv22jgru_normal.jpg"
"x3394509993","x1205602849989767169",2019-12-13 21:38:13,"OwainAlty","@AGGSchool Also thanks to @TraffordCouncil for checking and confirming that this complied with electoral law.","TweetDeck",98,"x1205576575997108224","x3394509993","OwainAlty",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x157946805 x63794948","AGGSchool TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OwainAlty/status/1205602849989767169","Owain Sutton","Altrincham","Green Party activist. Personal account, own views, etc. He/him. ""Slightly sinister beardy guy"", according to Manc terfs.",,FALSE,2740,4975,71,97117,23316,2015-07-29 21:18:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976930565411823616/zv22jgru_normal.jpg"
"x3394509993","x1205924354934157321",2019-12-14 18:55:45,"OwainAlty","@123ndcd @TraffordCouncil @Ameyplc @OneTrafford If not placed in accordance with 65(1), then 65(6) doesn't apply. Happy to argue my case on that!","Talon Android",97,"x1205922752403836930","x238943561","123ndcd",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x238943561 x63794948 x51033422 x4706367261","123ndcd TraffordCouncil Ameyplc OneTrafford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OwainAlty/status/1205924354934157321","Owain Sutton","Altrincham","Green Party activist. Personal account, own views, etc. He/him. ""Slightly sinister beardy guy"", according to Manc terfs.",,FALSE,2740,4975,71,97117,23316,2015-07-29 21:18:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976930565411823616/zv22jgru_normal.jpg"
"x3394509993","x1205927467069976577",2019-12-14 19:08:07,"OwainAlty","@123ndcd @TraffordCouncil @Ameyplc @OneTrafford Indeed!!!","TweetDeck",9,"x1205926820727668736","x238943561","123ndcd",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x238943561 x63794948 x51033422 x4706367261","123ndcd TraffordCouncil Ameyplc OneTrafford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OwainAlty/status/1205927467069976577","Owain Sutton","Altrincham","Green Party activist. Personal account, own views, etc. He/him. ""Slightly sinister beardy guy"", according to Manc terfs.",,FALSE,2740,4975,71,97117,23316,2015-07-29 21:18:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976930565411823616/zv22jgru_normal.jpg"
"x3394509993","x1205909317607731204",2019-12-14 17:56:00,"OwainAlty",". @TraffordCouncil @Ameyplc @OneTrafford I've moved your pavement obstruction so that it no longer puts footpath users at risk. Feel free to collect and replace with something more appropriate. A56 Altrincham. You're welcome. https://t.co/e9OWJiiQc5","Talon Android",225,,,,FALSE,FALSE,10,1,,,,,,,,"http://pbs.twimg.com/media/ELxAG7QWwAE1ZDE.jpg","https://t.co/e9OWJiiQc5","https://twitter.com/OwainAlty/status/1205909317607731204/photo/1","photo","http://pbs.twimg.com/media/ELxAG7QWwAE1ZDE.jpg http://pbs.twimg.com/media/ELxAILmXUAIQrbx.jpg","https://t.co/e9OWJiiQc5 https://t.co/e9OWJiiQc5","https://twitter.com/OwainAlty/status/1205909317607731204/photo/1 https://twitter.com/OwainAlty/status/1205909317607731204/photo/1",,"x63794948 x51033422 x4706367261","TraffordCouncil Ameyplc OneTrafford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OwainAlty/status/1205909317607731204","Owain Sutton","Altrincham","Green Party activist. Personal account, own views, etc. He/him. ""Slightly sinister beardy guy"", according to Manc terfs.",,FALSE,2740,4975,71,97117,23316,2015-07-29 21:18:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976930565411823616/zv22jgru_normal.jpg"
"x3394509993","x1205928171486531587",2019-12-14 19:10:55,"OwainAlty","@robertkelly83 @TraffordCouncil @Ameyplc @OneTrafford Isn't letting me DM you, but mine are open so feel free","TweetDeck",55,"x1205914913308389376","x166710669","robertkelly83",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x166710669 x63794948 x51033422 x4706367261","robertkelly83 TraffordCouncil Ameyplc OneTrafford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OwainAlty/status/1205928171486531587","Owain Sutton","Altrincham","Green Party activist. Personal account, own views, etc. He/him. ""Slightly sinister beardy guy"", according to Manc terfs.",,FALSE,2740,4975,71,97117,23316,2015-07-29 21:18:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976930565411823616/zv22jgru_normal.jpg"
"x3394509993","x1204883186897113088",2019-12-11 21:58:32,"OwainAlty","@antjo1987 @ChrisMasonBBC @LastFahy @BBCFrediani @TraffordCouncil Had you requested a postal vote, or a proxy vote?","TweetDeck",49,"x1204869730508660736","x237435801","antjo1987",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x237435801 x22460658 x713724819800461312 x45406521 x63794948","antjo1987 ChrisMasonBBC LastFahy BBCFrediani TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OwainAlty/status/1204883186897113088","Owain Sutton","Altrincham","Green Party activist. Personal account, own views, etc. He/him. ""Slightly sinister beardy guy"", according to Manc terfs.",,FALSE,2740,4975,71,97117,23316,2015-07-29 21:18:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976930565411823616/zv22jgru_normal.jpg"
"x3394509993","x1205009589701431296",2019-12-12 06:20:48,"OwainAlty","@antjo1987 @ChrisMasonBBC @LastFahy @BBCFrediani @TraffordCouncil Ugggh. What a mess 😠","Talon Android",20,"x1204930090813075456","x237435801","antjo1987",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x237435801 x22460658 x713724819800461312 x45406521 x63794948","antjo1987 ChrisMasonBBC LastFahy BBCFrediani TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OwainAlty/status/1205009589701431296","Owain Sutton","Altrincham","Green Party activist. Personal account, own views, etc. He/him. ""Slightly sinister beardy guy"", according to Manc terfs.",,FALSE,2740,4975,71,97117,23316,2015-07-29 21:18:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/976930565411823616/zv22jgru_normal.jpg"
"x238943561","x1205926820727668736",2019-12-14 19:05:33,"123ndcd","@OwainAlty @TraffordCouncil @Ameyplc @OneTrafford Or which ever entity placed the sign could have breached s.65(4)!!!","Twitter for iPad",67,"x1205924354934157321","x3394509993","OwainAlty",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3394509993 x63794948 x51033422 x4706367261","OwainAlty TraffordCouncil Ameyplc OneTrafford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/123ndcd/status/1205926820727668736","Nick Davis","Altrincham, UK","Parent. Lawyer. Optimist. Free thinker. Random mixture of mundane and profound Tweets on law, politics, family. #StrokeSurviver",,FALSE,257,659,9,3255,1147,2011-01-16 12:01:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/238943561/1490772343","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1187499189426458629/fv0bBMU6_normal.png"
"x238943561","x1205922752403836930",2019-12-14 18:49:23,"123ndcd","@OwainAlty @TraffordCouncil @Ameyplc @OneTrafford https://t.co/cJfpYhgZkT
S.65(1) ...   “b)that such traffic signs are placed ... having regard, in particular, to the needs of people with a disability.”
BUT 65(6) 1/2","Twitter for iPhone",166,"x1205909317607731204","x3394509993","OwainAlty",FALSE,FALSE,0,0,,,,,"legislation.gov.uk/ukpga/1991/22/…","https://t.co/cJfpYhgZkT","http://www.legislation.gov.uk/ukpga/1991/22/section/65",,,,,,,,,"x3394509993 x63794948 x51033422 x4706367261","OwainAlty TraffordCouncil Ameyplc OneTrafford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/123ndcd/status/1205922752403836930","Nick Davis","Altrincham, UK","Parent. Lawyer. Optimist. Free thinker. Random mixture of mundane and profound Tweets on law, politics, family. #StrokeSurviver",,FALSE,257,659,9,3255,1147,2011-01-16 12:01:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/238943561/1490772343","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1187499189426458629/fv0bBMU6_normal.png"
"x238943561","x1205923207146024961",2019-12-14 18:51:12,"123ndcd","@OwainAlty @TraffordCouncil @Ameyplc @OneTrafford (6)If a person without lawful authority or excuse

(a)takes down, alters or removes any fence, barrier, traffic sign or light erected...

he commits an offence and is liable on summary conviction to a fine not exceeding level 3 on the standard scale.
[£1000]
2/2","Twitter for iPhone",262,"x1205922752403836930","x238943561","123ndcd",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3394509993 x63794948 x51033422 x4706367261","OwainAlty TraffordCouncil Ameyplc OneTrafford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/123ndcd/status/1205923207146024961","Nick Davis","Altrincham, UK","Parent. Lawyer. Optimist. Free thinker. Random mixture of mundane and profound Tweets on law, politics, family. #StrokeSurviver",,FALSE,257,659,9,3255,1147,2011-01-16 12:01:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/238943561/1490772343","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1187499189426458629/fv0bBMU6_normal.png"
"x166710669","x1205914913308389376",2019-12-14 18:18:14,"robertkelly83","@OwainAlty @TraffordCouncil @Ameyplc @OneTrafford Hi Owain could you DM me. I work for the Messenger Newspaper series","Twitter Web App",67,"x1205909317607731204","x3394509993","OwainAlty",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3394509993 x63794948 x51033422 x4706367261","OwainAlty TraffordCouncil Ameyplc OneTrafford","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/robertkelly83/status/1205914913308389376","Robertkelly","Chorley, England","Reporter for Chorley Citizen, ex-Social Media editor at Lancs Telegraph, ex-Bolton News. Junior coach at Euxton Villa. Send stories to robert.kelly@nqnw.co.uk",,FALSE,1129,2711,16,7141,47,2010-07-14 20:37:57,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/915219397970710529/dNTWKmX-_normal.jpg"
"x2429654924","x1205897210543714306",2019-12-14 17:07:54,"Victoria_issy","@1mancunianway @StretfordMall @TraffordCouncil @VCAT_Trafford @THT_Homes I need to do another mini gig there!! I will organise with Georgina in the NY!!","Twitter for iPhone",79,"x1205826448956776449","x371839612","1mancunianway",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x371839612 x332965525 x63794948 x333305746 x476779629","1mancunianway StretfordMall TraffordCouncil VCAT_Trafford THT_Homes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Victoria_issy/status/1205897210543714306","Victoria Isabella","Edinburgh / Manchester  ","Multi award winning youth service manager. Author of CSE toolkit ‘Stop Think Block’. 1st class (hons). Musician, writer/blogger, & philosopher. Views are my own",,FALSE,855,657,12,6028,3807,2014-04-06 00:59:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/2429654924/1560603109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1203103832508682240/6SZcuJTo_normal.jpg"
"x371839612","x1205826448956776449",2019-12-14 12:26:43,"1mancunianway","Big thanks to the customers of the Uplift Cafe at @StretfordMall for raising another great amount for our Trafford youth work on the streets. This time they raised £51.47! @TraffordCouncil @VCAT_Trafford @THT_Homes https://t.co/yTcJvM5IZv","Twitter for iPhone",214,,,,FALSE,FALSE,7,3,,,,,,,,"http://pbs.twimg.com/media/ELv0wHmW4AAbwLY.jpg","https://t.co/yTcJvM5IZv","https://twitter.com/1mancunianway/status/1205826448956776449/photo/1","photo","http://pbs.twimg.com/media/ELv0wHmW4AAbwLY.jpg","https://t.co/yTcJvM5IZv","https://twitter.com/1mancunianway/status/1205826448956776449/photo/1",,"x332965525 x63794948 x333305746 x476779629","StretfordMall TraffordCouncil VCAT_Trafford THT_Homes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/1mancunianway/status/1205826448956776449","Mancunian Way","Greater Manchester","#Engage #Prevent #Believe We are the multi award winning charity born out of the ashes of the 2011 riots.","https://t.co/uclfyg9H1N",FALSE,3733,1590,84,18874,1223,2011-09-11 16:27:38,FALSE,"https://t.co/uclfyg9H1N","http://www.mancunianway.org.uk",,"https://pbs.twimg.com/profile_banners/371839612/1497722458","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/876137596925169664/zSfXl-jp_normal.jpg"
"x27676214","x1205820705654394883",2019-12-14 12:03:53,"johnstone11","@TraffordCouncil The bin collections in Urmston have not been done properly for the third time in a month, please can we have better?","Twitter for iPhone",133,,"x63794948","TraffordCouncil",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x63794948","TraffordCouncil","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/johnstone11/status/1205820705654394883","Richard Johnstone","","Sports, history, being generally opinionated and occasionally a little bit of accountancy. Will tweet about the first three though, don't worry.",,FALSE,151,2560,1,721,475,2009-03-30 16:39:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/27676214/1357989714","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1441944672/198870_10150202058179778_510289777_8962910_3645115_n_normal.jpg"
